shelf_image,bbox_x,bbox_y,bbox_w,bbox_h,brand
C1_P03_N1_S2_2.JPG,356,272,208,280,Marlboro
C1_P03_N1_S2_2.JPG,720,272,208,280,Winston
C1_P03_N1_S2_2.JPG,900,272,208,280,Winston
C1_P03_N1_S2_2.JPG,2292,272,208,280,Winston
C1_P03_N1_S2_2.JPG,2516,272,208,280,Winston
C1_P03_N1_S2_2.JPG,540,276,208,280,Winston
C1_P03_N1_S2_2.JPG,64,932,140,292,Winston
C1_P03_N1_S2_2.JPG,2864,976,220,352,Winston
C1_P03_N1_S2_2.JPG,1800,992,220,300,Winston
C1_P03_N1_S2_2.JPG,2004,1000,220,300,Winston
C1_P03_N1_S2_2.JPG,2208,1004,220,300,Winston
C1_P03_N1_S2_2.JPG,2412,1012,220,300,Winston
C1_P03_N1_S3_1.JPG,172,236,188,308,Winston
C1_P03_N1_S3_1.JPG,2696,244,192,316,Winston
C1_P03_N1_S3_1.JPG,2932,248,168,316,Winston
C1_P03_N1_S3_1.JPG,388,288,188,264,Unknown
C1_P03_N1_S3_1.JPG,576,288,188,264,Winston
C1_P03_N1_S3_1.JPG,1524,288,188,264,Winston
C1_P03_N1_S3_1.JPG,1708,288,188,264,Winston
C1_P03_N1_S3_1.JPG,752,292,188,264,Winston
C1_P03_N1_S3_1.JPG,1112,292,188,264,Winston
C1_P03_N1_S3_1.JPG,1328,296,188,264,Winston
C1_P03_N1_S3_1.JPG,1896,296,188,264,Winston
C1_P03_N1_S3_1.JPG,932,300,188,264,Winston
C1_P03_N1_S3_1.JPG,2092,300,188,264,Winston
C1_P03_N1_S3_1.JPG,2492,300,204,264,Winston
C1_P03_N1_S3_1.JPG,2292,304,188,264,Winston
C1_P03_N1_S3_1.JPG,100,904,168,316,Winston
C1_P03_N1_S3_1.JPG,2796,964,204,316,Winston
C1_P03_N1_S3_1.JPG,1800,1012,180,244,Winston
C1_P03_N1_S3_1.JPG,1992,1016,180,244,Winston
C1_P03_N1_S3_1.JPG,2380,1016,180,260,Winston
C1_P03_N1_S3_1.JPG,2192,1024,180,244,Winston
C1_P03_N1_S3_1.JPG,196,1632,184,272,Camel
C1_P03_N1_S3_1.JPG,372,1636,184,272,Unknown
C1_P03_N1_S3_1.JPG,544,1652,184,272,Unknown
C1_P03_N1_S3_1.JPG,728,1652,184,272,Unknown
C1_P03_N1_S3_1.JPG,932,1656,184,260,Camel
C1_P03_N1_S3_1.JPG,1112,1672,184,260,Camel
C1_P03_N1_S3_1.JPG,1300,1672,184,260,Camel
C1_P03_N1_S3_1.JPG,1480,1688,184,260,Camel
C1_P03_N1_S3_1.JPG,1660,1696,184,260,Other
C1_P03_N1_S3_1.JPG,1856,1696,184,260,Camel
C1_P03_N1_S3_1.JPG,2840,1712,196,312,Salem
C1_P03_N1_S3_1.JPG,2628,1740,204,260,Salem
C1_P03_N1_S3_2.JPG,216,220,220,284,Winston
C1_P03_N1_S3_2.JPG,2472,236,156,268,Winston
C1_P03_N1_S3_2.JPG,2684,236,132,268,Winston
C1_P03_N1_S3_2.JPG,416,276,176,220,Unknown
C1_P03_N1_S3_2.JPG,916,276,176,220,Winston
C1_P03_N1_S3_2.JPG,1260,276,176,220,Winston
C1_P03_N1_S3_2.JPG,1440,276,176,220,Winston
C1_P03_N1_S3_2.JPG,1952,276,164,232,Winston
C1_P03_N1_S3_2.JPG,2120,276,164,232,Winston
C1_P03_N1_S3_2.JPG,2292,276,172,224,Winston
C1_P03_N1_S3_2.JPG,596,280,176,220,Winston
C1_P03_N1_S3_2.JPG,752,280,176,220,Winston
C1_P03_N1_S3_2.JPG,1608,280,176,220,Winston
C1_P03_N1_S3_2.JPG,1768,280,176,220,Winston
C1_P03_N1_S3_2.JPG,1080,288,176,220,Winston
C1_P03_N1_S3_2.JPG,152,848,144,268,Winston
C1_P03_N1_S3_2.JPG,2576,868,176,272,Winston
C1_P03_N1_S3_2.JPG,2044,900,164,228,Winston
C1_P03_N1_S3_2.JPG,2212,900,164,228,Winston
C1_P03_N1_S3_2.JPG,1700,904,164,228,Winston
C1_P03_N1_S3_2.JPG,1876,904,164,228,Winston
C1_P03_N1_S3_2.JPG,232,1512,172,244,Camel
C1_P03_N1_S3_2.JPG,2636,1512,176,296,Salem
C1_P03_N1_S3_2.JPG,1256,1528,176,224,Camel
C1_P03_N1_S3_2.JPG,1596,1528,176,224,Camel
C1_P03_N1_S3_2.JPG,1756,1528,176,264,Other
C1_P03_N1_S3_2.JPG,396,1532,176,224,Unknown
C1_P03_N1_S3_2.JPG,572,1532,176,224,Unknown
C1_P03_N1_S3_2.JPG,736,1532,176,224,Unknown
C1_P03_N1_S3_2.JPG,908,1532,176,224,Camel
C1_P03_N1_S3_2.JPG,1080,1532,176,224,Camel
C1_P03_N1_S3_2.JPG,1420,1536,176,224,Camel
C1_P03_N1_S3_2.JPG,2464,1552,176,264,Salem
C1_P03_N1_S4_1.JPG,300,200,196,268,Winston
C1_P03_N1_S4_1.JPG,2748,208,128,272,Winston
C1_P03_N1_S4_1.JPG,2524,212,168,272,Winston
C1_P03_N1_S4_1.JPG,660,252,168,228,Winston
C1_P03_N1_S4_1.JPG,816,256,168,228,Winston
C1_P03_N1_S4_1.JPG,984,256,168,228,Winston
C1_P03_N1_S4_1.JPG,1148,256,168,228,Winston
C1_P03_N1_S4_1.JPG,1500,256,168,228,Winston
C1_P03_N1_S4_1.JPG,2172,256,168,228,Winston
C1_P03_N1_S4_1.JPG,496,260,168,228,Unknown
C1_P03_N1_S4_1.JPG,1328,260,168,228,Winston
C1_P03_N1_S4_1.JPG,1672,260,168,228,Winston
C1_P03_N1_S4_1.JPG,2012,260,168,228,Winston
C1_P03_N1_S4_1.JPG,1828,264,168,228,Winston
C1_P03_N1_S4_1.JPG,2360,264,168,228,Winston
C1_P03_N1_S4_1.JPG,244,804,128,272,Winston
C1_P03_N1_S4_1.JPG,2616,852,168,272,Winston
C1_P03_N1_S4_1.JPG,1756,888,164,224,Winston
C1_P03_N1_S4_1.JPG,1916,888,164,224,Winston
C1_P03_N1_S4_1.JPG,2256,888,164,224,Winston
C1_P03_N1_S4_1.JPG,2088,896,164,224,Winston
C1_P03_N1_S4_1.JPG,320,1444,168,236,Camel
C1_P03_N1_S4_1.JPG,984,1456,168,236,Camel
C1_P03_N1_S4_1.JPG,484,1460,168,236,Unknown
C1_P03_N1_S4_1.JPG,808,1460,168,236,Unknown
C1_P03_N1_S4_1.JPG,660,1464,168,236,Unknown
C1_P03_N1_S4_1.JPG,1136,1472,168,236,Camel
C1_P03_N1_S4_1.JPG,1308,1476,168,236,Camel
C1_P03_N1_S4_1.JPG,2660,1480,168,280,Salem
C1_P03_N1_S4_1.JPG,1476,1488,168,236,Camel
C1_P03_N1_S4_1.JPG,1804,1488,168,236,Camel
C1_P03_N1_S4_1.JPG,1652,1492,168,236,Camel
C1_P03_N1_S4_1.JPG,2480,1528,168,236,Salem
C1_P03_N1_S4_1.JPG,248,1992,168,280,Monte Carlo
C1_P03_N1_S4_1.JPG,880,2012,148,288,Other
C1_P03_N1_S4_1.JPG,412,2040,168,252,Monte Carlo
C1_P03_N1_S4_1.JPG,576,2052,168,252,Monte Carlo
C1_P03_N1_S4_1.JPG,1536,2060,176,264,LD
C1_P03_N1_S4_1.JPG,716,2064,168,252,Monte Carlo
C1_P03_N1_S4_1.JPG,2040,2136,176,236,Monte Carlo
C1_P03_N1_S4_1.JPG,2228,2136,164,236,Monte Carlo
C1_P03_N1_S4_2.JPG,2192,140,100,216,Winston
C1_P03_N1_S4_2.JPG,2028,144,132,216,Winston
C1_P03_N1_S4_2.JPG,260,164,156,192,Winston
C1_P03_N1_S4_2.JPG,1744,176,124,176,Winston
C1_P03_N1_S4_2.JPG,1612,184,124,176,Winston
C1_P03_N1_S4_2.JPG,1892,184,124,176,Winston
C1_P03_N1_S4_2.JPG,552,188,124,176,Winston
C1_P03_N1_S4_2.JPG,420,192,124,176,Unknown
C1_P03_N1_S4_2.JPG,680,192,124,176,Winston
C1_P03_N1_S4_2.JPG,808,192,124,176,Winston
C1_P03_N1_S4_2.JPG,936,192,124,176,Winston
C1_P03_N1_S4_2.JPG,1076,192,124,176,Winston
C1_P03_N1_S4_2.JPG,1220,192,124,176,Winston
C1_P03_N1_S4_2.JPG,1344,192,124,176,Winston
C1_P03_N1_S4_2.JPG,1480,192,124,176,Winston
C1_P03_N1_S4_2.JPG,220,628,108,216,Winston
C1_P03_N1_S4_2.JPG,1936,644,156,216,Winston
C1_P03_N1_S4_2.JPG,2080,644,156,216,Winston
C1_P03_N1_S4_2.JPG,624,664,136,188,Winston
C1_P03_N1_S4_2.JPG,1408,672,132,180,Winston
C1_P03_N1_S4_2.JPG,1544,676,132,180,Winston
C1_P03_N1_S4_2.JPG,1804,676,132,180,Winston
C1_P03_N1_S4_2.JPG,1668,680,132,180,Winston
C1_P03_N1_S4_2.JPG,280,1136,140,188,Camel
C1_P03_N1_S4_2.JPG,412,1136,140,188,Unknown
C1_P03_N1_S4_2.JPG,804,1144,140,188,Camel
C1_P03_N1_S4_2.JPG,928,1144,140,188,Camel
C1_P03_N1_S4_2.JPG,2140,1144,132,208,Salem
C1_P03_N1_S4_2.JPG,548,1148,140,188,Unknown
C1_P03_N1_S4_2.JPG,676,1148,140,188,Unknown
C1_P03_N1_S4_2.JPG,1060,1148,140,188,Camel
C1_P03_N1_S4_2.JPG,1324,1148,140,188,Camel
C1_P03_N1_S4_2.JPG,1192,1152,140,188,Camel
C1_P03_N1_S4_2.JPG,1452,1152,140,188,Unknown
C1_P03_N1_S4_2.JPG,2004,1168,140,188,Salem
C1_P03_N1_S4_2.JPG,224,1572,132,228,Monte Carlo
C1_P03_N1_S4_2.JPG,728,1588,120,232,Other
C1_P03_N1_S4_2.JPG,356,1604,132,208,Monte Carlo
C1_P03_N1_S4_2.JPG,484,1604,132,208,Monte Carlo
C1_P03_N1_S4_2.JPG,1256,1604,128,224,LD
C1_P03_N1_S4_2.JPG,608,1608,132,208,Monte Carlo
C1_P03_N1_S4_2.JPG,1648,1644,140,208,Monte Carlo
C1_P03_N1_S4_2.JPG,1792,1648,140,208,Monte Carlo
C1_P03_N2_S2_1.JPG,940,380,212,396,Unknown
C1_P03_N2_S2_1.JPG,40,416,208,344,Muratti
C1_P03_N2_S2_1.JPG,256,416,208,344,Muratti
C1_P03_N2_S2_1.JPG,716,416,208,344,Unknown
C1_P03_N2_S2_1.JPG,1160,416,236,380,Marlboro
C1_P03_N2_S2_1.JPG,1400,416,236,380,Unknown
C1_P03_N2_S2_1.JPG,496,420,208,344,Muratti
C1_P03_N2_S2_1.JPG,1872,424,236,380,Muratti
C1_P03_N2_S2_1.JPG,2344,432,236,380,Muratti
C1_P03_N2_S2_1.JPG,1636,436,236,380,Muratti
C1_P03_N2_S2_1.JPG,2112,436,236,380,Muratti
C1_P03_N2_S2_1.JPG,3024,436,236,380,Muratti
C1_P03_N2_S2_1.JPG,2572,440,236,380,Muratti
C1_P03_N2_S2_1.JPG,2804,440,236,380,Muratti
C1_P03_N2_S2_1.JPG,1848,1112,220,408,Marlboro
C1_P03_N2_S2_1.JPG,692,1148,236,380,Marlboro
C1_P03_N2_S2_1.JPG,916,1152,236,380,Marlboro
C1_P03_N2_S2_1.JPG,1608,1156,236,380,Marlboro
C1_P03_N2_S2_1.JPG,1148,1160,236,380,Marlboro
C1_P03_N2_S2_1.JPG,1384,1160,236,380,Marlboro
C1_P03_N2_S2_1.JPG,2088,1160,236,372,Marlboro
C1_P03_N2_S2_1.JPG,3016,1168,236,372,Marlboro
C1_P03_N2_S2_1.JPG,2324,1172,236,372,Marlboro
C1_P03_N2_S2_1.JPG,2556,1172,236,372,Marlboro
C1_P03_N2_S2_1.JPG,2792,1176,236,372,Marlboro
C1_P03_N2_S3_1.JPG,28,388,172,308,Winston
C1_P03_N2_S3_1.JPG,2616,448,224,328,Winston
C1_P03_N2_S3_1.JPG,2832,456,224,328,Winston
C1_P03_N2_S3_1.JPG,1808,488,196,268,Winston
C1_P03_N2_S3_1.JPG,2020,488,196,268,Winston
C1_P03_N2_S3_1.JPG,2216,492,196,268,Winston
C1_P03_N2_S3_1.JPG,2416,496,196,268,Winston
C1_P03_N2_S3_1.JPG,144,1136,196,268,Camel
C1_P03_N2_S3_1.JPG,332,1148,196,268,Unknown
C1_P03_N2_S3_1.JPG,524,1156,196,268,Tekel
C1_P03_N2_S3_1.JPG,720,1164,196,268,Other
C1_P03_N2_S3_1.JPG,912,1164,196,256,Camel
C1_P03_N2_S3_1.JPG,1092,1172,196,256,Camel
C1_P03_N2_S3_1.JPG,1292,1188,196,256,Camel
C1_P03_N2_S3_1.JPG,1476,1192,196,256,Other
C1_P03_N2_S3_1.JPG,1668,1196,196,256,Other
C1_P03_N2_S3_1.JPG,1860,1200,196,256,Camel
C1_P03_N2_S3_1.JPG,2860,1204,208,320,Salem
C1_P03_N2_S3_1.JPG,2664,1248,208,264,Other
C1_P03_N2_S3_1.JPG,68,1748,208,320,Monte Carlo
C1_P03_N2_S3_1.JPG,256,1812,208,264,Monte Carlo
C1_P03_N2_S3_1.JPG,796,1812,188,304,Other
C1_P03_N2_S3_1.JPG,424,1816,208,284,Monte Carlo
C1_P03_N2_S3_1.JPG,604,1832,208,284,Monte Carlo
C1_P03_N2_S3_1.JPG,1552,1840,196,304,LD
C1_P03_N2_S3_1.JPG,2144,1924,192,264,Monte Carlo
C1_P03_N2_S3_1.JPG,2332,1952,192,232,Monte Carlo
C1_P03_N2_S3_2.JPG,8,260,172,312,Winston
C1_P03_N2_S3_2.JPG,2832,260,224,344,Winston
C1_P03_N2_S3_2.JPG,2400,312,224,292,Winston
C1_P03_N2_S3_2.JPG,2196,316,224,268,Winston
C1_P03_N2_S3_2.JPG,1992,320,224,268,Winston
C1_P03_N2_S3_2.JPG,1808,324,224,268,Winston
C1_P03_N2_S3_2.JPG,140,1004,196,296,Camel
C1_P03_N2_S3_2.JPG,2864,1036,224,332,Salem
C1_P03_N2_S3_2.JPG,912,1040,196,268,Camel
C1_P03_N2_S3_2.JPG,324,1044,196,268,Marlboro
C1_P03_N2_S3_2.JPG,524,1044,196,268,Other
C1_P03_N2_S3_2.JPG,1096,1044,196,268,Camel
C1_P03_N2_S3_2.JPG,716,1048,196,268,Pall Mall
C1_P03_N2_S3_2.JPG,1284,1056,196,268,Other
C1_P03_N2_S3_2.JPG,1480,1056,196,268,Other
C1_P03_N2_S3_2.JPG,1664,1064,196,268,Camel
C1_P03_N2_S3_2.JPG,1868,1068,196,268,Camel
C1_P03_N2_S3_2.JPG,2668,1080,204,280,Salem
C1_P03_N2_S3_2.JPG,92,1664,200,324,Monte Carlo
C1_P03_N2_S3_2.JPG,816,1692,176,296,Other
C1_P03_N2_S3_2.JPG,1572,1696,184,324,LD
C1_P03_N2_S3_2.JPG,268,1712,200,268,Monte Carlo
C1_P03_N2_S3_2.JPG,452,1716,200,268,Monte Carlo
C1_P03_N2_S3_2.JPG,640,1724,184,268,Monte Carlo
C1_P03_N2_S3_2.JPG,2140,1764,184,292,Monte Carlo
C1_P03_N2_S3_2.JPG,2344,1772,184,292,Monte Carlo
C1_P03_N3_S2_1.JPG,116,488,224,280,Camel
C1_P03_N3_S2_1.JPG,320,500,224,280,Unknown
C1_P03_N3_S2_1.JPG,520,508,224,280,Other
C1_P03_N3_S2_1.JPG,720,508,224,280,Marlboro
C1_P03_N3_S2_1.JPG,936,512,208,272,Camel
C1_P03_N3_S2_1.JPG,1120,524,208,272,Camel
C1_P03_N3_S2_1.JPG,1312,532,208,272,Other
C1_P03_N3_S2_1.JPG,1512,540,208,272,Other
C1_P03_N3_S2_1.JPG,1712,544,208,272,Camel
C1_P03_N3_S2_1.JPG,2936,544,220,324,Salem
C1_P03_N3_S2_1.JPG,1908,552,216,284,Camel
C1_P03_N3_S2_1.JPG,2736,584,216,284,Salem
C1_P03_N3_S2_1.JPG,96,1128,192,304,Monte Carlo
C1_P03_N3_S2_1.JPG,824,1180,184,308,Other
C1_P03_N3_S2_1.JPG,284,1184,184,284,Monte Carlo
C1_P03_N3_S2_1.JPG,468,1188,184,280,Monte Carlo
C1_P03_N3_S2_1.JPG,648,1192,184,280,Monte Carlo
C1_P03_N3_S2_1.JPG,1588,1208,192,316,LD
C1_P03_N3_S2_1.JPG,2176,1288,192,284,Monte Carlo
C1_P03_N3_S2_1.JPG,2372,1304,192,272,Monte Carlo
C1_P04_N1_S3_1.JPG,996,460,208,384,Chesterfield
C1_P04_N1_S3_1.JPG,1440,460,208,384,Chesterfield
C1_P04_N1_S3_1.JPG,756,468,208,384,Chesterfield
C1_P04_N1_S3_1.JPG,1212,468,208,384,Chesterfield
C1_P04_N1_S3_1.JPG,356,476,176,372,Chesterfield
C1_P04_N1_S3_1.JPG,568,484,176,372,Chesterfield
C1_P04_N1_S3_1.JPG,1912,488,208,384,Chesterfield
C1_P04_N1_S3_1.JPG,2820,488,236,380,Chesterfield
C1_P04_N1_S3_1.JPG,164,492,160,364,Chesterfield
C1_P04_N1_S3_1.JPG,2380,496,208,384,Chesterfield
C1_P04_N1_S3_1.JPG,3052,496,204,380,Chesterfield
C1_P04_N1_S3_1.JPG,996,1204,200,400,Unknown
C1_P04_N1_S3_1.JPG,100,1232,228,360,Muratti
C1_P04_N1_S3_1.JPG,544,1232,228,360,Muratti
C1_P04_N1_S3_1.JPG,3072,1232,184,360,Muratti
C1_P04_N1_S3_1.JPG,1220,1236,236,360,Muratti
C1_P04_N1_S3_1.JPG,2608,1236,236,360,Muratti
C1_P04_N1_S3_1.JPG,2836,1236,236,360,Muratti
C1_P04_N1_S3_1.JPG,316,1240,228,360,Muratti
C1_P04_N1_S3_1.JPG,768,1240,228,360,Muratti
C1_P04_N1_S3_1.JPG,1452,1244,236,360,Tekel
C1_P04_N1_S3_1.JPG,1908,1244,236,360,Muratti
C1_P04_N1_S3_1.JPG,2136,1244,236,360,Muratti
C1_P04_N1_S3_1.JPG,2372,1244,236,360,Muratti
C1_P04_N1_S3_1.JPG,1672,1248,236,360,Muratti
C1_P04_N1_S3_1.JPG,1888,1912,252,404,Marlboro
C1_P04_N1_S3_1.JPG,988,1952,220,368,Marlboro
C1_P04_N1_S3_1.JPG,2124,1952,252,384,Marlboro
C1_P04_N1_S3_1.JPG,1660,1956,232,384,Marlboro
C1_P04_N1_S3_1.JPG,2840,1956,224,368,Marlboro
C1_P04_N1_S3_1.JPG,752,1960,220,368,Marlboro
C1_P04_N1_S3_1.JPG,1204,1960,232,384,Marlboro
C1_P04_N1_S3_1.JPG,1440,1964,232,384,Marlboro
C1_P04_N1_S3_1.JPG,2360,1964,252,384,Marlboro
C1_P04_N1_S3_1.JPG,3068,1964,188,368,Marlboro
C1_P04_N1_S3_1.JPG,2604,1972,224,368,Marlboro
C1_P04_N1_S3_2.JPG,1024,208,224,396,Chesterfield
C1_P04_N1_S3_2.JPG,820,212,204,396,Chesterfield
C1_P04_N1_S3_2.JPG,1480,212,224,396,Chesterfield
C1_P04_N1_S3_2.JPG,1256,220,224,396,Chesterfield
C1_P04_N1_S3_2.JPG,420,228,172,372,Chesterfield
C1_P04_N1_S3_2.JPG,224,240,164,348,Chesterfield
C1_P04_N1_S3_2.JPG,620,244,184,368,Chesterfield
C1_P04_N1_S3_2.JPG,1932,264,208,352,Chesterfield
C1_P04_N1_S3_2.JPG,4,276,164,340,Chesterfield
C1_P04_N1_S3_2.JPG,2376,280,208,352,Chesterfield
C1_P04_N1_S3_2.JPG,2812,280,208,352,Chesterfield
C1_P04_N1_S3_2.JPG,3008,288,208,352,Chesterfield
C1_P04_N1_S3_2.JPG,1036,948,208,364,Unknown
C1_P04_N1_S3_2.JPG,4,960,184,352,Muratti
C1_P04_N1_S3_2.JPG,180,968,200,352,Muratti
C1_P04_N1_S3_2.JPG,380,972,220,336,Muratti
C1_P04_N1_S3_2.JPG,608,972,220,336,Muratti
C1_P04_N1_S3_2.JPG,824,976,220,336,Muratti
C1_P04_N1_S3_2.JPG,1260,976,224,332,Unknown
C1_P04_N1_S3_2.JPG,2376,980,216,344,Muratti
C1_P04_N1_S3_2.JPG,1488,984,224,332,Unknown
C1_P04_N1_S3_2.JPG,1712,984,224,332,Muratti
C1_P04_N1_S3_2.JPG,2152,984,216,344,Muratti
C1_P04_N1_S3_2.JPG,3036,984,188,340,Muratti
C1_P04_N1_S3_2.JPG,1936,988,224,332,Muratti
C1_P04_N1_S3_2.JPG,2584,988,216,344,Muratti
C1_P04_N1_S3_2.JPG,2796,988,216,344,Muratti
C1_P04_N1_S3_2.JPG,1912,1620,216,388,Marlboro
C1_P04_N1_S3_2.JPG,1024,1660,228,336,Marlboro
C1_P04_N1_S3_2.JPG,820,1664,228,336,Marlboro
C1_P04_N1_S3_2.JPG,1688,1664,228,336,Marlboro
C1_P04_N1_S3_2.JPG,2124,1664,236,356,Marlboro
C1_P04_N1_S3_2.JPG,3012,1664,208,356,Marlboro
C1_P04_N1_S3_2.JPG,1476,1672,228,336,Marlboro
C1_P04_N1_S3_2.JPG,2344,1672,236,356,Marlboro
C1_P04_N1_S3_2.JPG,1256,1676,228,336,Marlboro
C1_P04_N1_S3_2.JPG,2564,1676,236,356,Marlboro
C1_P04_N1_S3_2.JPG,2784,1676,236,356,Marlboro
C1_P04_N1_S4_1.JPG,1604,28,196,368,Chesterfield
C1_P04_N1_S4_1.JPG,1400,32,196,368,Chesterfield
C1_P04_N1_S4_1.JPG,1192,36,196,368,Chesterfield
C1_P04_N1_S4_1.JPG,992,44,180,352,Chesterfield
C1_P04_N1_S4_1.JPG,620,60,180,352,Chesterfield
C1_P04_N1_S4_1.JPG,804,60,180,352,Chesterfield
C1_P04_N1_S4_1.JPG,2020,68,196,324,Chesterfield
C1_P04_N1_S4_1.JPG,3016,68,196,324,Chesterfield
C1_P04_N1_S4_1.JPG,2428,72,196,324,Chesterfield
C1_P04_N1_S4_1.JPG,2832,72,196,324,Chesterfield
C1_P04_N1_S4_1.JPG,432,76,180,328,Chesterfield
C1_P04_N1_S4_1.JPG,12,100,196,316,Chesterfield
C1_P04_N1_S4_1.JPG,200,104,196,316,Chesterfield
C1_P04_N1_S4_1.JPG,1204,704,180,348,Unknown
C1_P04_N1_S4_1.JPG,3032,716,180,312,Muratti
C1_P04_N1_S4_1.JPG,2832,724,200,312,Muratti
C1_P04_N1_S4_1.JPG,1012,728,196,324,Muratti
C1_P04_N1_S4_1.JPG,2436,728,200,312,Muratti
C1_P04_N1_S4_1.JPG,2640,728,200,312,Muratti
C1_P04_N1_S4_1.JPG,1620,732,200,312,Unknown
C1_P04_N1_S4_1.JPG,2032,732,200,312,Muratti
C1_P04_N1_S4_1.JPG,2224,732,200,312,Muratti
C1_P04_N1_S4_1.JPG,1420,736,188,324,Unknown
C1_P04_N1_S4_1.JPG,36,740,196,324,Muratti
C1_P04_N1_S4_1.JPG,804,740,196,324,Muratti
C1_P04_N1_S4_1.JPG,1824,740,200,312,Muratti
C1_P04_N1_S4_1.JPG,224,744,196,324,Muratti
C1_P04_N1_S4_1.JPG,420,748,196,324,Muratti
C1_P04_N1_S4_1.JPG,608,748,196,324,Muratti
C1_P04_N1_S4_1.JPG,2004,1328,204,352,Marlboro
C1_P04_N1_S4_1.JPG,3020,1340,196,332,Marlboro
C1_P04_N1_S4_1.JPG,2828,1344,204,332,Marlboro
C1_P04_N1_S4_1.JPG,2620,1356,204,332,Marlboro
C1_P04_N1_S4_1.JPG,2220,1360,204,332,Marlboro
C1_P04_N1_S4_1.JPG,2424,1360,204,332,Marlboro
C1_P04_N1_S4_1.JPG,1396,1368,204,324,Marlboro
C1_P04_N1_S4_1.JPG,1204,1372,204,324,Marlboro
C1_P04_N1_S4_1.JPG,1612,1372,204,324,Marlboro
C1_P04_N1_S4_1.JPG,1804,1372,204,324,Marlboro
C1_P04_N1_S4_1.JPG,1016,1376,204,324,Marlboro
C1_P04_N1_S4_1.JPG,60,1928,196,360,Unknown
C1_P04_N1_S4_1.JPG,1820,1952,208,368,L&M
C1_P04_N1_S4_1.JPG,2028,1960,200,368,Other
C1_P04_N1_S4_1.JPG,1612,1968,208,348,L&M
C1_P04_N1_S4_1.JPG,1404,1972,212,348,L&M
C1_P04_N1_S4_1.JPG,3016,1988,196,312,L&M
C1_P04_N1_S4_1.JPG,2220,1992,196,336,L&M
C1_P04_N1_S4_1.JPG,1008,1996,196,320,Parliament
C1_P04_N1_S4_1.JPG,2428,1996,196,312,L&M
C1_P04_N1_S4_1.JPG,2620,1996,196,312,L&M
C1_P04_N1_S4_1.JPG,2812,1996,196,312,L&M
C1_P04_N1_S4_1.JPG,1200,2004,212,320,Parliament
C1_P04_N1_S5_1.JPG,1324,84,160,280,Chesterfield
C1_P04_N1_S5_1.JPG,1160,92,160,280,Chesterfield
C1_P04_N1_S5_1.JPG,992,96,160,280,Chesterfield
C1_P04_N1_S5_1.JPG,840,104,148,272,Chesterfield
C1_P04_N1_S5_1.JPG,1972,104,160,260,Chesterfield
C1_P04_N1_S5_1.JPG,544,108,136,256,Unknown
C1_P04_N1_S5_1.JPG,2444,108,160,260,Chesterfield
C1_P04_N1_S5_1.JPG,696,112,136,256,Unknown
C1_P04_N1_S5_1.JPG,2288,112,160,260,Chesterfield
C1_P04_N1_S5_1.JPG,1644,116,160,260,Chesterfield
C1_P04_N1_S5_1.JPG,396,124,136,252,Unknown
C1_P04_N1_S5_1.JPG,212,144,148,240,Chesterfield
C1_P04_N1_S5_1.JPG,72,148,136,232,Chesterfield
C1_P04_N1_S5_1.JPG,1004,612,152,256,Unknown
C1_P04_N1_S5_1.JPG,2300,620,156,256,Muratti
C1_P04_N1_S5_1.JPG,2464,620,140,256,Marlboro
C1_P04_N1_S5_1.JPG,1988,632,156,256,Muratti
C1_P04_N1_S5_1.JPG,1176,636,156,256,Unknown
C1_P04_N1_S5_1.JPG,1336,636,156,256,Unknown
C1_P04_N1_S5_1.JPG,2140,636,156,256,Muratti
C1_P04_N1_S5_1.JPG,1820,640,156,256,Muratti
C1_P04_N1_S5_1.JPG,852,644,160,240,Muratti
C1_P04_N1_S5_1.JPG,1496,644,156,256,Muratti
C1_P04_N1_S5_1.JPG,1664,644,156,256,Muratti
C1_P04_N1_S5_1.JPG,232,648,160,240,Muratti
C1_P04_N1_S5_1.JPG,696,648,160,240,Muratti
C1_P04_N1_S5_1.JPG,76,652,160,240,Muratti
C1_P04_N1_S5_1.JPG,380,652,160,240,Muratti
C1_P04_N1_S5_1.JPG,528,656,160,240,Muratti
C1_P04_N1_S5_1.JPG,1640,1100,164,276,Marlboro
C1_P04_N1_S5_1.JPG,2464,1124,136,256,Marlboro
C1_P04_N1_S5_1.JPG,2296,1128,164,256,Marlboro
C1_P04_N1_S5_1.JPG,1812,1136,164,256,Marlboro
C1_P04_N1_S5_1.JPG,1972,1136,164,256,Marlboro
C1_P04_N1_S5_1.JPG,2132,1136,164,256,Marlboro
C1_P04_N1_S5_1.JPG,1488,1140,164,260,Marlboro
C1_P04_N1_S5_1.JPG,856,1144,164,248,Marlboro
C1_P04_N1_S5_1.JPG,1008,1144,164,248,Marlboro
C1_P04_N1_S5_1.JPG,1168,1144,164,248,Marlboro
C1_P04_N1_S5_1.JPG,1328,1144,164,248,Unknown
C1_P04_N1_S5_1.JPG,104,1604,152,280,Unknown
C1_P04_N1_S5_1.JPG,1496,1604,164,292,Unknown
C1_P04_N1_S5_1.JPG,1652,1604,164,292,L&M
C1_P04_N1_S5_1.JPG,1172,1612,164,292,Other
C1_P04_N1_S5_1.JPG,1332,1612,164,292,Marlboro
C1_P04_N1_S5_1.JPG,2452,1620,152,260,L&M
C1_P04_N1_S5_1.JPG,2292,1628,164,260,L&M
